"","ID","N","radius","startingAngle","sd1","sd2","signal"
"593",297,133,1,0.785398163397448,0.142857142857143,0.166666666666667,1
"594",297,133,1,0.785398163397448,1,1,0
"595",298,133,1,0.785398163397448,0.142857142857143,0.2,1
"596",298,133,1,0.785398163397448,1,1,0
"597",299,133,1,0.785398163397448,0.142857142857143,0.25,1
"598",299,133,1,0.785398163397448,1,1,0
"599",300,133,1,0.785398163397448,0.142857142857143,0.333333333333333,1
"600",300,133,1,0.785398163397448,1,1,0
"601",301,133,1,0.785398163397448,0.166666666666667,0.125,1
"602",301,133,1,0.785398163397448,1,1,0
"603",302,133,1,0.785398163397448,0.166666666666667,0.142857142857143,1
"604",302,133,1,0.785398163397448,1,1,0
"605",303,133,1,0.785398163397448,0.166666666666667,0.166666666666667,1
"606",303,133,1,0.785398163397448,1,1,0
"607",304,133,1,0.785398163397448,0.166666666666667,0.2,1
"608",304,133,1,0.785398163397448,1,1,0
"609",305,133,1,0.785398163397448,0.166666666666667,0.25,1
"610",305,133,1,0.785398163397448,1,1,0
"611",306,133,1,0.785398163397448,0.166666666666667,0.333333333333333,1
"612",306,133,1,0.785398163397448,1,1,0
"613",307,133,1,0.785398163397448,0.2,0.125,1
"614",307,133,1,0.785398163397448,1,1,0
"615",308,133,1,0.785398163397448,0.2,0.142857142857143,1
"616",308,133,1,0.785398163397448,1,1,0
"617",309,133,1,0.785398163397448,0.2,0.166666666666667,1
"618",309,133,1,0.785398163397448,1,1,0
"619",310,133,1,0.785398163397448,0.2,0.2,1
"620",310,133,1,0.785398163397448,1,1,0
"621",311,133,1,0.785398163397448,0.2,0.25,1
"622",311,133,1,0.785398163397448,1,1,0
"623",312,133,1,0.785398163397448,0.2,0.333333333333333,1
"624",312,133,1,0.785398163397448,1,1,0
"625",313,133,1,0.785398163397448,0.25,0.125,1
"626",313,133,1,0.785398163397448,1,1,0
"627",314,133,1,0.785398163397448,0.25,0.142857142857143,1
"628",314,133,1,0.785398163397448,1,1,0
"629",315,133,1,0.785398163397448,0.25,0.166666666666667,1
"630",315,133,1,0.785398163397448,1,1,0
"631",316,133,1,0.785398163397448,0.25,0.2,1
"632",316,133,1,0.785398163397448,1,1,0
"633",317,133,1,0.785398163397448,0.25,0.25,1
"634",317,133,1,0.785398163397448,1,1,0
"635",318,133,1,0.785398163397448,0.25,0.333333333333333,1
"636",318,133,1,0.785398163397448,1,1,0
"637",319,133,1,0.785398163397448,0.333333333333333,0.125,1
"638",319,133,1,0.785398163397448,1,1,0
"639",320,133,1,0.785398163397448,0.333333333333333,0.142857142857143,1
"640",320,133,1,0.785398163397448,1,1,0
"641",321,133,1,0.785398163397448,0.333333333333333,0.166666666666667,1
"642",321,133,1,0.785398163397448,1,1,0
"643",322,133,1,0.785398163397448,0.333333333333333,0.2,1
"644",322,133,1,0.785398163397448,1,1,0
"645",323,133,1,0.785398163397448,0.333333333333333,0.25,1
"646",323,133,1,0.785398163397448,1,1,0
"647",324,133,1,0.785398163397448,0.333333333333333,0.333333333333333,1
"648",324,133,1,0.785398163397448,1,1,0
"649",325,167,1,0.785398163397448,0.125,0.125,1
"650",325,167,1,0.785398163397448,1,1,0
"651",326,167,1,0.785398163397448,0.125,0.142857142857143,1
"652",326,167,1,0.785398163397448,1,1,0
"653",327,167,1,0.785398163397448,0.125,0.166666666666667,1
"654",327,167,1,0.785398163397448,1,1,0
"655",328,167,1,0.785398163397448,0.125,0.2,1
"656",328,167,1,0.785398163397448,1,1,0
"657",329,167,1,0.785398163397448,0.125,0.25,1
"658",329,167,1,0.785398163397448,1,1,0
"659",330,167,1,0.785398163397448,0.125,0.333333333333333,1
"660",330,167,1,0.785398163397448,1,1,0
"661",331,167,1,0.785398163397448,0.142857142857143,0.125,1
"662",331,167,1,0.785398163397448,1,1,0
"663",332,167,1,0.785398163397448,0.142857142857143,0.142857142857143,1
"664",332,167,1,0.785398163397448,1,1,0
"665",333,167,1,0.785398163397448,0.142857142857143,0.166666666666667,1
"666",333,167,1,0.785398163397448,1,1,0
"667",334,167,1,0.785398163397448,0.142857142857143,0.2,1
"668",334,167,1,0.785398163397448,1,1,0
"669",335,167,1,0.785398163397448,0.142857142857143,0.25,1
"670",335,167,1,0.785398163397448,1,1,0
"671",336,167,1,0.785398163397448,0.142857142857143,0.333333333333333,1
"672",336,167,1,0.785398163397448,1,1,0
"673",337,167,1,0.785398163397448,0.166666666666667,0.125,1
"674",337,167,1,0.785398163397448,1,1,0
"675",338,167,1,0.785398163397448,0.166666666666667,0.142857142857143,1
"676",338,167,1,0.785398163397448,1,1,0
"677",339,167,1,0.785398163397448,0.166666666666667,0.166666666666667,1
"678",339,167,1,0.785398163397448,1,1,0
"679",340,167,1,0.785398163397448,0.166666666666667,0.2,1
"680",340,167,1,0.785398163397448,1,1,0
"681",341,167,1,0.785398163397448,0.166666666666667,0.25,1
"682",341,167,1,0.785398163397448,1,1,0
"683",342,167,1,0.785398163397448,0.166666666666667,0.333333333333333,1
"684",342,167,1,0.785398163397448,1,1,0
"685",343,167,1,0.785398163397448,0.2,0.125,1
"686",343,167,1,0.785398163397448,1,1,0
"687",344,167,1,0.785398163397448,0.2,0.142857142857143,1
"688",344,167,1,0.785398163397448,1,1,0
"689",345,167,1,0.785398163397448,0.2,0.166666666666667,1
"690",345,167,1,0.785398163397448,1,1,0
"691",346,167,1,0.785398163397448,0.2,0.2,1
"692",346,167,1,0.785398163397448,1,1,0
"693",347,167,1,0.785398163397448,0.2,0.25,1
"694",347,167,1,0.785398163397448,1,1,0
"695",348,167,1,0.785398163397448,0.2,0.333333333333333,1
"696",348,167,1,0.785398163397448,1,1,0
"697",349,167,1,0.785398163397448,0.25,0.125,1
"698",349,167,1,0.785398163397448,1,1,0
"699",350,167,1,0.785398163397448,0.25,0.142857142857143,1
"700",350,167,1,0.785398163397448,1,1,0
"701",351,167,1,0.785398163397448,0.25,0.166666666666667,1
"702",351,167,1,0.785398163397448,1,1,0
"703",352,167,1,0.785398163397448,0.25,0.2,1
"704",352,167,1,0.785398163397448,1,1,0
"705",353,167,1,0.785398163397448,0.25,0.25,1
"706",353,167,1,0.785398163397448,1,1,0
"707",354,167,1,0.785398163397448,0.25,0.333333333333333,1
"708",354,167,1,0.785398163397448,1,1,0
"709",355,167,1,0.785398163397448,0.333333333333333,0.125,1
"710",355,167,1,0.785398163397448,1,1,0
"711",356,167,1,0.785398163397448,0.333333333333333,0.142857142857143,1
"712",356,167,1,0.785398163397448,1,1,0
"713",357,167,1,0.785398163397448,0.333333333333333,0.166666666666667,1
"714",357,167,1,0.785398163397448,1,1,0
"715",358,167,1,0.785398163397448,0.333333333333333,0.2,1
"716",358,167,1,0.785398163397448,1,1,0
"717",359,167,1,0.785398163397448,0.333333333333333,0.25,1
"718",359,167,1,0.785398163397448,1,1,0
"719",360,167,1,0.785398163397448,0.333333333333333,0.333333333333333,1
"720",360,167,1,0.785398163397448,1,1,0
"721",361,33,1,1.5707963267949,0.125,0.125,1
"722",361,33,1,1.5707963267949,1,1,0
"723",362,33,1,1.5707963267949,0.125,0.142857142857143,1
"724",362,33,1,1.5707963267949,1,1,0
"725",363,33,1,1.5707963267949,0.125,0.166666666666667,1
"726",363,33,1,1.5707963267949,1,1,0
"727",364,33,1,1.5707963267949,0.125,0.2,1
"728",364,33,1,1.5707963267949,1,1,0
"729",365,33,1,1.5707963267949,0.125,0.25,1
"730",365,33,1,1.5707963267949,1,1,0
"731",366,33,1,1.5707963267949,0.125,0.333333333333333,1
"732",366,33,1,1.5707963267949,1,1,0
"733",367,33,1,1.5707963267949,0.142857142857143,0.125,1
"734",367,33,1,1.5707963267949,1,1,0
"735",368,33,1,1.5707963267949,0.142857142857143,0.142857142857143,1
"736",368,33,1,1.5707963267949,1,1,0
"737",369,33,1,1.5707963267949,0.142857142857143,0.166666666666667,1
"738",369,33,1,1.5707963267949,1,1,0
"739",370,33,1,1.5707963267949,0.142857142857143,0.2,1
"740",370,33,1,1.5707963267949,1,1,0
"741",371,33,1,1.5707963267949,0.142857142857143,0.25,1
"742",371,33,1,1.5707963267949,1,1,0
"743",372,33,1,1.5707963267949,0.142857142857143,0.333333333333333,1
"744",372,33,1,1.5707963267949,1,1,0
"745",373,33,1,1.5707963267949,0.166666666666667,0.125,1
"746",373,33,1,1.5707963267949,1,1,0
"747",374,33,1,1.5707963267949,0.166666666666667,0.142857142857143,1
"748",374,33,1,1.5707963267949,1,1,0
"749",375,33,1,1.5707963267949,0.166666666666667,0.166666666666667,1
"750",375,33,1,1.5707963267949,1,1,0
"751",376,33,1,1.5707963267949,0.166666666666667,0.2,1
"752",376,33,1,1.5707963267949,1,1,0
"753",377,33,1,1.5707963267949,0.166666666666667,0.25,1
"754",377,33,1,1.5707963267949,1,1,0
"755",378,33,1,1.5707963267949,0.166666666666667,0.333333333333333,1
"756",378,33,1,1.5707963267949,1,1,0
"757",379,33,1,1.5707963267949,0.2,0.125,1
"758",379,33,1,1.5707963267949,1,1,0
"759",380,33,1,1.5707963267949,0.2,0.142857142857143,1
"760",380,33,1,1.5707963267949,1,1,0
"761",381,33,1,1.5707963267949,0.2,0.166666666666667,1
"762",381,33,1,1.5707963267949,1,1,0
"763",382,33,1,1.5707963267949,0.2,0.2,1
"764",382,33,1,1.5707963267949,1,1,0
"765",383,33,1,1.5707963267949,0.2,0.25,1
"766",383,33,1,1.5707963267949,1,1,0
"767",384,33,1,1.5707963267949,0.2,0.333333333333333,1
"768",384,33,1,1.5707963267949,1,1,0
"769",385,33,1,1.5707963267949,0.25,0.125,1
"770",385,33,1,1.5707963267949,1,1,0
"771",386,33,1,1.5707963267949,0.25,0.142857142857143,1
"772",386,33,1,1.5707963267949,1,1,0
"773",387,33,1,1.5707963267949,0.25,0.166666666666667,1
"774",387,33,1,1.5707963267949,1,1,0
"775",388,33,1,1.5707963267949,0.25,0.2,1
"776",388,33,1,1.5707963267949,1,1,0
"777",389,33,1,1.5707963267949,0.25,0.25,1
"778",389,33,1,1.5707963267949,1,1,0
"779",390,33,1,1.5707963267949,0.25,0.333333333333333,1
"780",390,33,1,1.5707963267949,1,1,0
"781",391,33,1,1.5707963267949,0.333333333333333,0.125,1
"782",391,33,1,1.5707963267949,1,1,0
"783",392,33,1,1.5707963267949,0.333333333333333,0.142857142857143,1
"784",392,33,1,1.5707963267949,1,1,0
"785",393,33,1,1.5707963267949,0.333333333333333,0.166666666666667,1
"786",393,33,1,1.5707963267949,1,1,0
"787",394,33,1,1.5707963267949,0.333333333333333,0.2,1
"788",394,33,1,1.5707963267949,1,1,0
"789",395,33,1,1.5707963267949,0.333333333333333,0.25,1
"790",395,33,1,1.5707963267949,1,1,0
"791",396,33,1,1.5707963267949,0.333333333333333,0.333333333333333,1
"792",396,33,1,1.5707963267949,1,1,0
"793",397,67,1,1.5707963267949,0.125,0.125,1
"794",397,67,1,1.5707963267949,1,1,0
"795",398,67,1,1.5707963267949,0.125,0.142857142857143,1
"796",398,67,1,1.5707963267949,1,1,0
"797",399,67,1,1.5707963267949,0.125,0.166666666666667,1
"798",399,67,1,1.5707963267949,1,1,0
"799",400,67,1,1.5707963267949,0.125,0.2,1
"800",400,67,1,1.5707963267949,1,1,0
"801",401,67,1,1.5707963267949,0.125,0.25,1
"802",401,67,1,1.5707963267949,1,1,0
"803",402,67,1,1.5707963267949,0.125,0.333333333333333,1
"804",402,67,1,1.5707963267949,1,1,0
"805",403,67,1,1.5707963267949,0.142857142857143,0.125,1
"806",403,67,1,1.5707963267949,1,1,0
"807",404,67,1,1.5707963267949,0.142857142857143,0.142857142857143,1
"808",404,67,1,1.5707963267949,1,1,0
"809",405,67,1,1.5707963267949,0.142857142857143,0.166666666666667,1
"810",405,67,1,1.5707963267949,1,1,0
"811",406,67,1,1.5707963267949,0.142857142857143,0.2,1
"812",406,67,1,1.5707963267949,1,1,0
"813",407,67,1,1.5707963267949,0.142857142857143,0.25,1
"814",407,67,1,1.5707963267949,1,1,0
"815",408,67,1,1.5707963267949,0.142857142857143,0.333333333333333,1
"816",408,67,1,1.5707963267949,1,1,0
"817",409,67,1,1.5707963267949,0.166666666666667,0.125,1
"818",409,67,1,1.5707963267949,1,1,0
"819",410,67,1,1.5707963267949,0.166666666666667,0.142857142857143,1
"820",410,67,1,1.5707963267949,1,1,0
"821",411,67,1,1.5707963267949,0.166666666666667,0.166666666666667,1
"822",411,67,1,1.5707963267949,1,1,0
"823",412,67,1,1.5707963267949,0.166666666666667,0.2,1
"824",412,67,1,1.5707963267949,1,1,0
"825",413,67,1,1.5707963267949,0.166666666666667,0.25,1
"826",413,67,1,1.5707963267949,1,1,0
"827",414,67,1,1.5707963267949,0.166666666666667,0.333333333333333,1
"828",414,67,1,1.5707963267949,1,1,0
"829",415,67,1,1.5707963267949,0.2,0.125,1
"830",415,67,1,1.5707963267949,1,1,0
"831",416,67,1,1.5707963267949,0.2,0.142857142857143,1
"832",416,67,1,1.5707963267949,1,1,0
"833",417,67,1,1.5707963267949,0.2,0.166666666666667,1
"834",417,67,1,1.5707963267949,1,1,0
"835",418,67,1,1.5707963267949,0.2,0.2,1
"836",418,67,1,1.5707963267949,1,1,0
"837",419,67,1,1.5707963267949,0.2,0.25,1
"838",419,67,1,1.5707963267949,1,1,0
"839",420,67,1,1.5707963267949,0.2,0.333333333333333,1
"840",420,67,1,1.5707963267949,1,1,0
"841",421,67,1,1.5707963267949,0.25,0.125,1
"842",421,67,1,1.5707963267949,1,1,0
"843",422,67,1,1.5707963267949,0.25,0.142857142857143,1
"844",422,67,1,1.5707963267949,1,1,0
"845",423,67,1,1.5707963267949,0.25,0.166666666666667,1
"846",423,67,1,1.5707963267949,1,1,0
"847",424,67,1,1.5707963267949,0.25,0.2,1
"848",424,67,1,1.5707963267949,1,1,0
"849",425,67,1,1.5707963267949,0.25,0.25,1
"850",425,67,1,1.5707963267949,1,1,0
"851",426,67,1,1.5707963267949,0.25,0.333333333333333,1
"852",426,67,1,1.5707963267949,1,1,0
"853",427,67,1,1.5707963267949,0.333333333333333,0.125,1
"854",427,67,1,1.5707963267949,1,1,0
"855",428,67,1,1.5707963267949,0.333333333333333,0.142857142857143,1
"856",428,67,1,1.5707963267949,1,1,0
"857",429,67,1,1.5707963267949,0.333333333333333,0.166666666666667,1
"858",429,67,1,1.5707963267949,1,1,0
"859",430,67,1,1.5707963267949,0.333333333333333,0.2,1
"860",430,67,1,1.5707963267949,1,1,0
"861",431,67,1,1.5707963267949,0.333333333333333,0.25,1
"862",431,67,1,1.5707963267949,1,1,0
"863",432,67,1,1.5707963267949,0.333333333333333,0.333333333333333,1
"864",432,67,1,1.5707963267949,1,1,0
"865",433,100,1,1.5707963267949,0.125,0.125,1
"866",433,100,1,1.5707963267949,1,1,0
"867",434,100,1,1.5707963267949,0.125,0.142857142857143,1
"868",434,100,1,1.5707963267949,1,1,0
"869",435,100,1,1.5707963267949,0.125,0.166666666666667,1
"870",435,100,1,1.5707963267949,1,1,0
"871",436,100,1,1.5707963267949,0.125,0.2,1
"872",436,100,1,1.5707963267949,1,1,0
"873",437,100,1,1.5707963267949,0.125,0.25,1
"874",437,100,1,1.5707963267949,1,1,0
"875",438,100,1,1.5707963267949,0.125,0.333333333333333,1
"876",438,100,1,1.5707963267949,1,1,0
"877",439,100,1,1.5707963267949,0.142857142857143,0.125,1
"878",439,100,1,1.5707963267949,1,1,0
"879",440,100,1,1.5707963267949,0.142857142857143,0.142857142857143,1
"880",440,100,1,1.5707963267949,1,1,0
"881",441,100,1,1.5707963267949,0.142857142857143,0.166666666666667,1
"882",441,100,1,1.5707963267949,1,1,0
"883",442,100,1,1.5707963267949,0.142857142857143,0.2,1
"884",442,100,1,1.5707963267949,1,1,0
"885",443,100,1,1.5707963267949,0.142857142857143,0.25,1
"886",443,100,1,1.5707963267949,1,1,0
"887",444,100,1,1.5707963267949,0.142857142857143,0.333333333333333,1
"888",444,100,1,1.5707963267949,1,1,0
"889",445,100,1,1.5707963267949,0.166666666666667,0.125,1
"890",445,100,1,1.5707963267949,1,1,0
"891",446,100,1,1.5707963267949,0.166666666666667,0.142857142857143,1
"892",446,100,1,1.5707963267949,1,1,0
"893",447,100,1,1.5707963267949,0.166666666666667,0.166666666666667,1
"894",447,100,1,1.5707963267949,1,1,0
"895",448,100,1,1.5707963267949,0.166666666666667,0.2,1
"896",448,100,1,1.5707963267949,1,1,0
"897",449,100,1,1.5707963267949,0.166666666666667,0.25,1
"898",449,100,1,1.5707963267949,1,1,0
"899",450,100,1,1.5707963267949,0.166666666666667,0.333333333333333,1
"900",450,100,1,1.5707963267949,1,1,0
"901",451,100,1,1.5707963267949,0.2,0.125,1
"902",451,100,1,1.5707963267949,1,1,0
"903",452,100,1,1.5707963267949,0.2,0.142857142857143,1
"904",452,100,1,1.5707963267949,1,1,0
"905",453,100,1,1.5707963267949,0.2,0.166666666666667,1
"906",453,100,1,1.5707963267949,1,1,0
"907",454,100,1,1.5707963267949,0.2,0.2,1
"908",454,100,1,1.5707963267949,1,1,0
"909",455,100,1,1.5707963267949,0.2,0.25,1
"910",455,100,1,1.5707963267949,1,1,0
"911",456,100,1,1.5707963267949,0.2,0.333333333333333,1
"912",456,100,1,1.5707963267949,1,1,0
"913",457,100,1,1.5707963267949,0.25,0.125,1
"914",457,100,1,1.5707963267949,1,1,0
"915",458,100,1,1.5707963267949,0.25,0.142857142857143,1
"916",458,100,1,1.5707963267949,1,1,0
"917",459,100,1,1.5707963267949,0.25,0.166666666666667,1
"918",459,100,1,1.5707963267949,1,1,0
"919",460,100,1,1.5707963267949,0.25,0.2,1
"920",460,100,1,1.5707963267949,1,1,0
"921",461,100,1,1.5707963267949,0.25,0.25,1
"922",461,100,1,1.5707963267949,1,1,0
"923",462,100,1,1.5707963267949,0.25,0.333333333333333,1
"924",462,100,1,1.5707963267949,1,1,0
"925",463,100,1,1.5707963267949,0.333333333333333,0.125,1
"926",463,100,1,1.5707963267949,1,1,0
"927",464,100,1,1.5707963267949,0.333333333333333,0.142857142857143,1
"928",464,100,1,1.5707963267949,1,1,0
"929",465,100,1,1.5707963267949,0.333333333333333,0.166666666666667,1
"930",465,100,1,1.5707963267949,1,1,0
"931",466,100,1,1.5707963267949,0.333333333333333,0.2,1
"932",466,100,1,1.5707963267949,1,1,0
"933",467,100,1,1.5707963267949,0.333333333333333,0.25,1
"934",467,100,1,1.5707963267949,1,1,0
"935",468,100,1,1.5707963267949,0.333333333333333,0.333333333333333,1
"936",468,100,1,1.5707963267949,1,1,0
"937",469,133,1,1.5707963267949,0.125,0.125,1
"938",469,133,1,1.5707963267949,1,1,0
"939",470,133,1,1.5707963267949,0.125,0.142857142857143,1
"940",470,133,1,1.5707963267949,1,1,0
"941",471,133,1,1.5707963267949,0.125,0.166666666666667,1
"942",471,133,1,1.5707963267949,1,1,0
"943",472,133,1,1.5707963267949,0.125,0.2,1
"944",472,133,1,1.5707963267949,1,1,0
"945",473,133,1,1.5707963267949,0.125,0.25,1
"946",473,133,1,1.5707963267949,1,1,0
"947",474,133,1,1.5707963267949,0.125,0.333333333333333,1
"948",474,133,1,1.5707963267949,1,1,0
"949",475,133,1,1.5707963267949,0.142857142857143,0.125,1
"950",475,133,1,1.5707963267949,1,1,0
"951",476,133,1,1.5707963267949,0.142857142857143,0.142857142857143,1
"952",476,133,1,1.5707963267949,1,1,0
"953",477,133,1,1.5707963267949,0.142857142857143,0.166666666666667,1
"954",477,133,1,1.5707963267949,1,1,0
"955",478,133,1,1.5707963267949,0.142857142857143,0.2,1
"956",478,133,1,1.5707963267949,1,1,0
"957",479,133,1,1.5707963267949,0.142857142857143,0.25,1
"958",479,133,1,1.5707963267949,1,1,0
"959",480,133,1,1.5707963267949,0.142857142857143,0.333333333333333,1
"960",480,133,1,1.5707963267949,1,1,0
"961",481,133,1,1.5707963267949,0.166666666666667,0.125,1
"962",481,133,1,1.5707963267949,1,1,0
"963",482,133,1,1.5707963267949,0.166666666666667,0.142857142857143,1
"964",482,133,1,1.5707963267949,1,1,0
"965",483,133,1,1.5707963267949,0.166666666666667,0.166666666666667,1
"966",483,133,1,1.5707963267949,1,1,0
"967",484,133,1,1.5707963267949,0.166666666666667,0.2,1
"968",484,133,1,1.5707963267949,1,1,0
"969",485,133,1,1.5707963267949,0.166666666666667,0.25,1
"970",485,133,1,1.5707963267949,1,1,0
"971",486,133,1,1.5707963267949,0.166666666666667,0.333333333333333,1
"972",486,133,1,1.5707963267949,1,1,0
"973",487,133,1,1.5707963267949,0.2,0.125,1
"974",487,133,1,1.5707963267949,1,1,0
"975",488,133,1,1.5707963267949,0.2,0.142857142857143,1
"976",488,133,1,1.5707963267949,1,1,0
"977",489,133,1,1.5707963267949,0.2,0.166666666666667,1
"978",489,133,1,1.5707963267949,1,1,0
"979",490,133,1,1.5707963267949,0.2,0.2,1
"980",490,133,1,1.5707963267949,1,1,0
"981",491,133,1,1.5707963267949,0.2,0.25,1
"982",491,133,1,1.5707963267949,1,1,0
"983",492,133,1,1.5707963267949,0.2,0.333333333333333,1
"984",492,133,1,1.5707963267949,1,1,0
"985",493,133,1,1.5707963267949,0.25,0.125,1
"986",493,133,1,1.5707963267949,1,1,0
"987",494,133,1,1.5707963267949,0.25,0.142857142857143,1
"988",494,133,1,1.5707963267949,1,1,0
"989",495,133,1,1.5707963267949,0.25,0.166666666666667,1
"990",495,133,1,1.5707963267949,1,1,0
"991",496,133,1,1.5707963267949,0.25,0.2,1
"992",496,133,1,1.5707963267949,1,1,0
"993",497,133,1,1.5707963267949,0.25,0.25,1
"994",497,133,1,1.5707963267949,1,1,0
"995",498,133,1,1.5707963267949,0.25,0.333333333333333,1
"996",498,133,1,1.5707963267949,1,1,0
"997",499,133,1,1.5707963267949,0.333333333333333,0.125,1
"998",499,133,1,1.5707963267949,1,1,0
"999",500,133,1,1.5707963267949,0.333333333333333,0.142857142857143,1
"1000",500,133,1,1.5707963267949,1,1,0
"1001",501,133,1,1.5707963267949,0.333333333333333,0.166666666666667,1
"1002",501,133,1,1.5707963267949,1,1,0
"1003",502,133,1,1.5707963267949,0.333333333333333,0.2,1
"1004",502,133,1,1.5707963267949,1,1,0
"1005",503,133,1,1.5707963267949,0.333333333333333,0.25,1
"1006",503,133,1,1.5707963267949,1,1,0
"1007",504,133,1,1.5707963267949,0.333333333333333,0.333333333333333,1
"1008",504,133,1,1.5707963267949,1,1,0
"1009",505,167,1,1.5707963267949,0.125,0.125,1
"1010",505,167,1,1.5707963267949,1,1,0
"1011",506,167,1,1.5707963267949,0.125,0.142857142857143,1
"1012",506,167,1,1.5707963267949,1,1,0
"1013",507,167,1,1.5707963267949,0.125,0.166666666666667,1
"1014",507,167,1,1.5707963267949,1,1,0
"1015",508,167,1,1.5707963267949,0.125,0.2,1
"1016",508,167,1,1.5707963267949,1,1,0
"1017",509,167,1,1.5707963267949,0.125,0.25,1
"1018",509,167,1,1.5707963267949,1,1,0
"1019",510,167,1,1.5707963267949,0.125,0.333333333333333,1
"1020",510,167,1,1.5707963267949,1,1,0
"1021",511,167,1,1.5707963267949,0.142857142857143,0.125,1
"1022",511,167,1,1.5707963267949,1,1,0
"1023",512,167,1,1.5707963267949,0.142857142857143,0.142857142857143,1
"1024",512,167,1,1.5707963267949,1,1,0
"1025",513,167,1,1.5707963267949,0.142857142857143,0.166666666666667,1
"1026",513,167,1,1.5707963267949,1,1,0
"1027",514,167,1,1.5707963267949,0.142857142857143,0.2,1
"1028",514,167,1,1.5707963267949,1,1,0
"1029",515,167,1,1.5707963267949,0.142857142857143,0.25,1
"1030",515,167,1,1.5707963267949,1,1,0
"1031",516,167,1,1.5707963267949,0.142857142857143,0.333333333333333,1
"1032",516,167,1,1.5707963267949,1,1,0
"1033",517,167,1,1.5707963267949,0.166666666666667,0.125,1
"1034",517,167,1,1.5707963267949,1,1,0
"1035",518,167,1,1.5707963267949,0.166666666666667,0.142857142857143,1
"1036",518,167,1,1.5707963267949,1,1,0
"1037",519,167,1,1.5707963267949,0.166666666666667,0.166666666666667,1
"1038",519,167,1,1.5707963267949,1,1,0
"1039",520,167,1,1.5707963267949,0.166666666666667,0.2,1
"1040",520,167,1,1.5707963267949,1,1,0
"1041",521,167,1,1.5707963267949,0.166666666666667,0.25,1
"1042",521,167,1,1.5707963267949,1,1,0
"1043",522,167,1,1.5707963267949,0.166666666666667,0.333333333333333,1
"1044",522,167,1,1.5707963267949,1,1,0
"1045",523,167,1,1.5707963267949,0.2,0.125,1
"1046",523,167,1,1.5707963267949,1,1,0
"1047",524,167,1,1.5707963267949,0.2,0.142857142857143,1
"1048",524,167,1,1.5707963267949,1,1,0
"1049",525,167,1,1.5707963267949,0.2,0.166666666666667,1
"1050",525,167,1,1.5707963267949,1,1,0
"1051",526,167,1,1.5707963267949,0.2,0.2,1
"1052",526,167,1,1.5707963267949,1,1,0
